,PlotID,Time,Sensor,Temperature
498,Trial6,2013-05-18 08:35:15,iButton,29.06
499,Trial6,2013-05-18 08:35:20,iButton,29.562
500,Trial6,2013-05-18 08:35:25,iButton,30.063
501,Trial6,2013-05-18 08:35:30,iButton,30.565
502,Trial6,2013-05-18 08:35:35,iButton,31.066
503,Trial6,2013-05-18 08:35:40,iButton,32.069
504,Trial6,2013-05-18 08:35:45,iButton,32.571
505,Trial6,2013-05-18 08:35:50,iButton,33.072
506,Trial6,2013-05-18 08:35:55,iButton,34.075
507,Trial6,2013-05-18 08:36:00,iButton,34.577
508,Trial6,2013-05-18 08:36:05,iButton,35.078
509,Trial6,2013-05-18 08:36:10,iButton,36.081
510,Trial6,2013-05-18 08:36:15,iButton,36.582
511,Trial6,2013-05-18 08:36:20,iButton,37.083
512,Trial6,2013-05-18 08:36:25,iButton,37.584
513,Trial6,2013-05-18 08:36:30,iButton,38.586
514,Trial6,2013-05-18 08:36:35,iButton,39.088
515,Trial6,2013-05-18 08:36:40,iButton,39.589
516,Trial6,2013-05-18 08:36:45,iButton,40.09
517,Trial6,2013-05-18 08:36:50,iButton,40.591
518,Trial6,2013-05-18 08:36:55,iButton,41.092
519,Trial6,2013-05-18 08:37:00,iButton,41.593
520,Trial6,2013-05-18 08:37:05,iButton,42.094
521,Trial6,2013-05-18 08:37:10,iButton,42.594
522,Trial6,2013-05-18 08:37:15,iButton,42.594
523,Trial6,2013-05-18 08:37:20,iButton,43.095
524,Trial6,2013-05-18 08:37:25,iButton,43.596
525,Trial6,2013-05-18 08:37:30,iButton,44.097
526,Trial6,2013-05-18 08:37:35,iButton,44.598
527,Trial6,2013-05-18 08:37:40,iButton,44.598
528,Trial6,2013-05-18 08:37:45,iButton,45.098
529,Trial6,2013-05-18 08:37:50,iButton,45.098
530,Trial6,2013-05-18 08:37:55,iButton,45.599
531,Trial6,2013-05-18 08:38:00,iButton,46.1
532,Trial6,2013-05-18 08:38:05,iButton,46.1
533,Trial6,2013-05-18 08:38:10,iButton,46.601
534,Trial6,2013-05-18 08:38:15,iButton,46.601
535,Trial6,2013-05-18 08:38:20,iButton,46.601
536,Trial6,2013-05-18 08:38:25,iButton,47.101
537,Trial6,2013-05-18 08:38:30,iButton,47.101
538,Trial6,2013-05-18 08:38:35,iButton,47.602
539,Trial6,2013-05-18 08:38:40,iButton,47.602
540,Trial6,2013-05-18 08:38:45,iButton,47.602
541,Trial6,2013-05-18 08:38:50,iButton,48.102
542,Trial6,2013-05-18 08:38:55,iButton,48.102
543,Trial6,2013-05-18 08:39:00,iButton,48.102
544,Trial6,2013-05-18 08:39:05,iButton,48.102
545,Trial6,2013-05-18 08:39:10,iButton,48.603
546,Trial6,2013-05-18 08:39:15,iButton,48.603
547,Trial6,2013-05-18 08:39:20,iButton,48.603
548,Trial6,2013-05-18 08:39:25,iButton,48.603
549,Trial6,2013-05-18 08:39:30,iButton,48.603
550,Trial6,2013-05-18 08:39:35,iButton,48.603
551,Trial6,2013-05-18 08:39:40,iButton,48.603
552,Trial6,2013-05-18 08:39:45,iButton,49.103
553,Trial6,2013-05-18 08:39:50,iButton,49.103
554,Trial6,2013-05-18 08:39:55,iButton,49.103
555,Trial6,2013-05-18 08:40:00,iButton,49.103
556,Trial6,2013-05-18 08:40:05,iButton,49.103
557,Trial6,2013-05-18 08:40:10,iButton,49.103
558,Trial6,2013-05-18 08:40:15,iButton,49.103
559,Trial6,2013-05-18 08:40:20,iButton,49.103
560,Trial6,2013-05-18 08:40:25,iButton,49.103
561,Trial6,2013-05-18 08:40:30,iButton,49.103
562,Trial6,2013-05-18 08:40:35,iButton,49.103
563,Trial6,2013-05-18 08:40:40,iButton,49.103
564,Trial6,2013-05-18 08:40:45,iButton,49.103
565,Trial6,2013-05-18 08:40:50,iButton,49.103
566,Trial6,2013-05-18 08:40:55,iButton,49.103
567,Trial6,2013-05-18 08:41:00,iButton,49.103
568,Trial6,2013-05-18 08:41:05,iButton,49.103
569,Trial6,2013-05-18 08:41:10,iButton,49.103
570,Trial7,2013-05-18 09:36:00,iButton,27.053
571,Trial7,2013-05-18 09:36:05,iButton,27.053
572,Trial7,2013-05-18 09:36:10,iButton,27.053
573,Trial7,2013-05-18 09:36:15,iButton,27.053
574,Trial7,2013-05-18 09:36:20,iButton,27.053
575,Trial7,2013-05-18 09:36:25,iButton,27.053
576,Trial7,2013-05-18 09:36:30,iButton,27.053
577,Trial7,2013-05-18 09:36:35,iButton,27.053
578,Trial7,2013-05-18 09:36:40,iButton,27.053
579,Trial7,2013-05-18 09:36:45,iButton,27.555
580,Trial7,2013-05-18 09:36:50,iButton,27.555
581,Trial7,2013-05-18 09:36:55,iButton,28.057
582,Trial7,2013-05-18 09:37:00,iButton,28.558
583,Trial7,2013-05-18 09:37:05,iButton,29.06
584,Trial7,2013-05-18 09:37:10,iButton,29.562
585,Trial7,2013-05-18 09:37:15,iButton,30.565
586,Trial7,2013-05-18 09:37:20,iButton,31.066
587,Trial7,2013-05-18 09:37:25,iButton,32.069
588,Trial7,2013-05-18 09:37:30,iButton,33.072
589,Trial7,2013-05-18 09:37:35,iButton,33.574
590,Trial7,2013-05-18 09:37:40,iButton,34.577
591,Trial7,2013-05-18 09:37:45,iButton,35.579
592,Trial7,2013-05-18 09:37:50,iButton,36.582
593,Trial7,2013-05-18 09:37:55,iButton,37.584
594,Trial7,2013-05-18 09:38:00,iButton,38.586
595,Trial7,2013-05-18 09:38:05,iButton,40.09
596,Trial7,2013-05-18 09:38:10,iButton,41.092
597,Trial7,2013-05-18 09:38:15,iButton,42.094
598,Trial7,2013-05-18 09:38:20,iButton,43.095
599,Trial7,2013-05-18 09:38:25,iButton,44.097
600,Trial7,2013-05-18 09:38:30,iButton,45.098
601,Trial7,2013-05-18 09:38:35,iButton,45.599
602,Trial7,2013-05-18 09:38:40,iButton,46.601
603,Trial7,2013-05-18 09:38:45,iButton,47.602
604,Trial7,2013-05-18 09:38:50,iButton,48.603
605,Trial7,2013-05-18 09:38:55,iButton,49.103
606,Trial7,2013-05-18 09:39:00,iButton,50.104
607,Trial7,2013-05-18 09:39:05,iButton,50.605
608,Trial7,2013-05-18 09:39:10,iButton,51.606
609,Trial7,2013-05-18 09:39:15,iButton,52.106
610,Trial7,2013-05-18 09:39:20,iButton,52.606
611,Trial7,2013-05-18 09:39:25,iButton,53.107
612,Trial7,2013-05-18 09:39:30,iButton,53.607
613,Trial7,2013-05-18 09:39:35,iButton,54.607
614,Trial7,2013-05-18 09:39:40,iButton,55.107
615,Trial7,2013-05-18 09:39:45,iButton,55.107
616,Trial7,2013-05-18 09:39:50,iButton,55.608
617,Trial7,2013-05-18 09:39:55,iButton,56.108
618,Trial7,2013-05-18 09:40:00,iButton,56.608
619,Trial7,2013-05-18 09:40:05,iButton,57.108
620,Trial7,2013-05-18 09:40:10,iButton,57.108
621,Trial7,2013-05-18 09:40:15,iButton,57.608
622,Trial7,2013-05-18 09:40:20,iButton,58.108
623,Trial7,2013-05-18 09:40:25,iButton,58.108
624,Trial7,2013-05-18 09:40:30,iButton,58.608
625,Trial7,2013-05-18 09:40:35,iButton,58.608
626,Trial7,2013-05-18 09:40:40,iButton,59.108
627,Trial7,2013-05-18 09:40:45,iButton,59.108
628,Trial7,2013-05-18 09:40:50,iButton,59.108
629,Trial7,2013-05-18 09:40:55,iButton,59.608
630,Trial7,2013-05-18 09:41:00,iButton,59.608
631,Trial7,2013-05-18 09:41:05,iButton,59.608
632,Trial7,2013-05-18 09:41:10,iButton,59.608
633,Trial7,2013-05-18 09:41:15,iButton,59.608
634,Trial7,2013-05-18 09:41:20,iButton,60.107
635,Trial7,2013-05-18 09:41:25,iButton,60.107
636,Trial7,2013-05-18 09:41:30,iButton,60.107
637,Trial7,2013-05-18 09:41:35,iButton,60.107
638,Trial7,2013-05-18 09:41:40,iButton,60.107
639,Trial7,2013-05-18 09:41:45,iButton,60.107
640,Trial7,2013-05-18 09:41:50,iButton,60.107
641,Trial7,2013-05-18 09:41:55,iButton,60.107
642,Trial7,2013-05-18 09:42:00,iButton,60.107
643,Trial7,2013-05-18 09:42:05,iButton,60.107
644,Trial7,2013-05-18 09:42:10,iButton,60.107
645,Trial7,2013-05-18 09:42:15,iButton,60.107
646,Trial7,2013-05-18 09:42:20,iButton,60.107
647,Trial8,2013-05-18 10:42:50,iButton,29.06
648,Trial8,2013-05-18 10:42:55,iButton,29.06
649,Trial8,2013-05-18 10:43:00,iButton,29.562
650,Trial8,2013-05-18 10:43:05,iButton,29.562
651,Trial8,2013-05-18 10:43:10,iButton,30.565
652,Trial8,2013-05-18 10:43:15,iButton,31.066
653,Trial8,2013-05-18 10:43:20,iButton,32.069
654,Trial8,2013-05-18 10:43:25,iButton,32.571
655,Trial8,2013-05-18 10:43:30,iButton,33.574
656,Trial8,2013-05-18 10:43:35,iButton,35.078
657,Trial8,2013-05-18 10:43:40,iButton,36.081
658,Trial8,2013-05-18 10:43:45,iButton,37.083
659,Trial8,2013-05-18 10:43:50,iButton,38.586
660,Trial8,2013-05-18 10:43:55,iButton,39.589
661,Trial8,2013-05-18 10:44:00,iButton,41.092
662,Trial8,2013-05-18 10:44:05,iButton,42.094
663,Trial8,2013-05-18 10:44:10,iButton,43.596
664,Trial8,2013-05-18 10:44:15,iButton,44.598
665,Trial8,2013-05-18 10:44:20,iButton,46.1
666,Trial8,2013-05-18 10:44:25,iButton,47.101
667,Trial8,2013-05-18 10:44:30,iButton,48.102
668,Trial8,2013-05-18 10:44:35,iButton,49.604
669,Trial8,2013-05-18 10:44:40,iButton,50.605
670,Trial8,2013-05-18 10:44:45,iButton,51.606
671,Trial8,2013-05-18 10:44:50,iButton,52.606
672,Trial8,2013-05-18 10:44:55,iButton,53.607
673,Trial8,2013-05-18 10:45:00,iButton,54.607
674,Trial8,2013-05-18 10:45:05,iButton,55.107
675,Trial8,2013-05-18 10:45:10,iButton,56.108
676,Trial8,2013-05-18 10:45:15,iButton,57.108
677,Trial8,2013-05-18 10:45:20,iButton,57.608
678,Trial8,2013-05-18 10:45:25,iButton,58.608
679,Trial8,2013-05-18 10:45:30,iButton,59.108
680,Trial8,2013-05-18 10:45:35,iButton,59.608
681,Trial8,2013-05-18 10:45:40,iButton,60.107
682,Trial8,2013-05-18 10:45:45,iButton,61.107
683,Trial8,2013-05-18 10:45:50,iButton,61.607
684,Trial8,2013-05-18 10:45:55,iButton,62.107
685,Trial8,2013-05-18 10:46:00,iButton,62.606
686,Trial8,2013-05-18 10:46:05,iButton,62.606
687,Trial8,2013-05-18 10:46:10,iButton,63.106
688,Trial8,2013-05-18 10:46:15,iButton,63.606
689,Trial8,2013-05-18 10:46:20,iButton,64.105
690,Trial8,2013-05-18 10:46:25,iButton,64.105
691,Trial8,2013-05-18 10:46:30,iButton,64.605
692,Trial8,2013-05-18 10:46:35,iButton,64.605
693,Trial8,2013-05-18 10:46:40,iButton,65.105
694,Trial8,2013-05-18 10:46:45,iButton,65.105
695,Trial8,2013-05-18 10:46:50,iButton,65.604
696,Trial8,2013-05-18 10:46:55,iButton,65.604
697,Trial8,2013-05-18 10:47:00,iButton,65.604
698,Trial8,2013-05-18 10:47:05,iButton,66.104
699,Trial8,2013-05-18 10:47:10,iButton,66.104
700,Trial8,2013-05-18 10:47:15,iButton,66.104
701,Trial8,2013-05-18 10:47:20,iButton,66.104
702,Trial8,2013-05-18 10:47:25,iButton,66.104
703,Trial8,2013-05-18 10:47:30,iButton,66.603
704,Trial8,2013-05-18 10:47:35,iButton,66.603
705,Trial8,2013-05-18 10:47:40,iButton,66.603
706,Trial8,2013-05-18 10:47:45,iButton,66.603
707,Trial8,2013-05-18 10:47:50,iButton,66.603
708,Trial8,2013-05-18 10:47:55,iButton,66.603
709,Trial8,2013-05-18 10:48:00,iButton,66.603
710,Trial8,2013-05-18 10:48:05,iButton,66.603
711,Trial8,2013-05-18 10:48:10,iButton,66.603
712,Trial9,2013-05-18 11:48:35,iButton,38.085
713,Trial9,2013-05-18 11:48:40,iButton,38.085
714,Trial9,2013-05-18 11:48:45,iButton,38.586
715,Trial9,2013-05-18 11:48:50,iButton,39.589
716,Trial9,2013-05-18 11:48:55,iButton,40.09
717,Trial9,2013-05-18 11:49:00,iButton,41.092
718,Trial9,2013-05-18 11:49:05,iButton,42.094
719,Trial9,2013-05-18 11:49:10,iButton,43.095
720,Trial9,2013-05-18 11:49:15,iButton,44.097
721,Trial9,2013-05-18 11:49:20,iButton,45.599
722,Trial9,2013-05-18 11:49:25,iButton,46.601
723,Trial9,2013-05-18 11:49:30,iButton,48.102
724,Trial9,2013-05-18 11:49:35,iButton,49.103
725,Trial9,2013-05-18 11:49:40,iButton,50.104
726,Trial9,2013-05-18 11:49:45,iButton,51.606
727,Trial9,2013-05-18 11:49:50,iButton,52.606
728,Trial9,2013-05-18 11:49:55,iButton,53.607
729,Trial9,2013-05-18 11:50:00,iButton,55.107
730,Trial9,2013-05-18 11:50:05,iButton,56.108
731,Trial9,2013-05-18 11:50:10,iButton,57.108
732,Trial9,2013-05-18 11:50:15,iButton,58.108
733,Trial9,2013-05-18 11:50:20,iButton,59.108
734,Trial9,2013-05-18 11:50:25,iButton,60.107
735,Trial9,2013-05-18 11:50:30,iButton,61.107
736,Trial9,2013-05-18 11:50:35,iButton,62.107
737,Trial9,2013-05-18 11:50:40,iButton,63.106
738,Trial9,2013-05-18 11:50:45,iButton,63.606
739,Trial9,2013-05-18 11:50:50,iButton,64.605
740,Trial9,2013-05-18 11:50:55,iButton,65.604
741,Trial9,2013-05-18 11:51:00,iButton,66.104
742,Trial9,2013-05-18 11:51:05,iButton,66.603
743,Trial9,2013-05-18 11:51:10,iButton,67.602
744,Trial9,2013-05-18 11:51:15,iButton,68.102
745,Trial9,2013-05-18 11:51:20,iButton,68.601
746,Trial9,2013-05-18 11:51:25,iButton,69.1
747,Trial9,2013-05-18 11:51:30,iButton,69.6
748,Trial9,2013-05-18 11:51:35,iButton,70.099
749,Trial9,2013-05-18 11:51:40,iButton,70.598
750,Trial9,2013-05-18 11:51:45,iButton,71.097
751,Trial9,2013-05-18 11:51:50,iButton,71.597
752,Trial9,2013-05-18 11:51:55,iButton,72.096
753,Trial9,2013-05-18 11:52:00,iButton,72.595
754,Trial9,2013-05-18 11:52:05,iButton,72.595
755,Trial9,2013-05-18 11:52:10,iButton,73.094
756,Trial9,2013-05-18 11:52:15,iButton,73.593
757,Trial9,2013-05-18 11:52:20,iButton,73.593
758,Trial9,2013-05-18 11:52:25,iButton,74.092
759,Trial9,2013-05-18 11:52:30,iButton,74.092
760,Trial9,2013-05-18 11:52:35,iButton,74.092
761,Trial9,2013-05-18 11:52:40,iButton,74.591
762,Trial9,2013-05-18 11:52:45,iButton,74.591
763,Trial9,2013-05-18 11:52:50,iButton,75.09
764,Trial9,2013-05-18 11:52:55,iButton,75.09
765,Trial9,2013-05-18 11:53:00,iButton,75.09
766,Trial9,2013-05-18 11:53:05,iButton,75.09
767,Trial9,2013-05-18 11:53:10,iButton,75.589
768,Trial9,2013-05-18 11:53:15,iButton,75.589
769,Trial9,2013-05-18 11:53:20,iButton,75.589
770,Trial9,2013-05-18 11:53:25,iButton,75.589
771,Trial9,2013-05-18 11:53:30,iButton,75.589
772,Trial9,2013-05-18 11:53:35,iButton,75.589
773,Trial9,2013-05-18 11:53:40,iButton,75.589
774,Trial9,2013-05-18 11:53:45,iButton,75.589
775,Trial9,2013-05-18 11:53:50,iButton,75.589
776,Trial9,2013-05-18 11:53:55,iButton,75.589
777,Trial9,2013-05-18 11:54:00,iButton,75.589
778,Trial9,2013-05-18 11:54:05,iButton,75.589
779,Trial9,2013-05-18 11:54:10,iButton,75.589
780,Trial9,2013-05-18 11:54:15,iButton,75.589
781,Trial9,2013-05-18 11:54:20,iButton,75.589
782,Trial9,2013-05-18 11:54:25,iButton,75.589
783,Trial9,2013-05-18 11:54:30,iButton,75.589
784,Trial9,2013-05-18 11:54:35,iButton,75.589
802,Trial1,2013-05-16 08:47:55,Thermo,27.26
803,Trial1,2013-05-16 08:48:00,Thermo,28.15
804,Trial1,2013-05-16 08:48:05,Thermo,30.62
805,Trial1,2013-05-16 08:48:10,Thermo,33.28
806,Trial1,2013-05-16 08:48:15,Thermo,35.58
807,Trial1,2013-05-16 08:48:20,Thermo,37.74
808,Trial1,2013-05-16 08:48:25,Thermo,38.72
809,Trial1,2013-05-16 08:48:30,Thermo,42.21
810,Trial1,2013-05-16 08:48:35,Thermo,58.04
811,Trial1,2013-05-16 08:48:40,Thermo,38.95
812,Trial1,2013-05-16 08:48:45,Thermo,40.93
813,Trial1,2013-05-16 08:48:50,Thermo,50.77
814,Trial1,2013-05-16 08:48:55,Thermo,54.66
815,Trial1,2013-05-16 08:49:00,Thermo,53.04
816,Trial1,2013-05-16 08:49:05,Thermo,40.35
817,Trial1,2013-05-16 08:49:10,Thermo,32.17
818,Trial1,2013-05-16 08:49:15,Thermo,26.53
874,Trial1,2013-05-16 08:53:55,Thermo,24.38
875,Trial2,2013-05-16 09:48:45,Thermo,50.72
876,Trial2,2013-05-16 09:48:50,Thermo,55.72
877,Trial2,2013-05-16 09:48:55,Thermo,46.58
878,Trial2,2013-05-16 09:49:00,Thermo,50.81
879,Trial2,2013-05-16 09:49:05,Thermo,49.59
880,Trial2,2013-05-16 09:49:10,Thermo,48.76
881,Trial2,2013-05-16 09:49:15,Thermo,47.79
882,Trial2,2013-05-16 09:49:20,Thermo,48.84
883,Trial2,2013-05-16 09:49:25,Thermo,44.48
884,Trial2,2013-05-16 09:49:30,Thermo,47.95
885,Trial2,2013-05-16 09:49:35,Thermo,46.15
886,Trial2,2013-05-16 09:49:40,Thermo,44.48
887,Trial2,2013-05-16 09:49:45,Thermo,42.65
888,Trial2,2013-05-16 09:49:50,Thermo,44.01
889,Trial2,2013-05-16 09:49:55,Thermo,43.04
890,Trial2,2013-05-16 09:50:00,Thermo,41.8
891,Trial2,2013-05-16 09:50:05,Thermo,35.4
892,Trial2,2013-05-16 09:50:10,Thermo,36.85
893,Trial2,2013-05-16 09:50:15,Thermo,39.09
894,Trial2,2013-05-16 09:50:20,Thermo,42.04
895,Trial2,2013-05-16 09:50:25,Thermo,40.44
896,Trial2,2013-05-16 09:50:30,Thermo,40.82
897,Trial2,2013-05-16 09:50:35,Thermo,36.44
898,Trial2,2013-05-16 09:50:40,Thermo,35.05
899,Trial2,2013-05-16 09:50:45,Thermo,35.3
900,Trial2,2013-05-16 09:50:50,Thermo,35.97
901,Trial2,2013-05-16 09:50:55,Thermo,38.8
902,Trial2,2013-05-16 09:51:00,Thermo,36.05
903,Trial2,2013-05-16 09:51:05,Thermo,31.92
904,Trial2,2013-05-16 09:51:10,Thermo,32.68
905,Trial2,2013-05-16 09:51:15,Thermo,36.43
906,Trial2,2013-05-16 09:51:20,Thermo,33.92
907,Trial2,2013-05-16 09:51:25,Thermo,35.15
908,Trial2,2013-05-16 09:51:30,Thermo,35.46
909,Trial2,2013-05-16 09:51:35,Thermo,34.36
910,Trial2,2013-05-16 09:51:40,Thermo,36.13
911,Trial2,2013-05-16 09:51:45,Thermo,33.35
963,Trial3,2013-05-16 10:52:30,Thermo,206.55
964,Trial3,2013-05-16 10:52:35,Thermo,169.18
965,Trial3,2013-05-16 10:52:40,Thermo,323.32
966,Trial3,2013-05-16 10:52:45,Thermo,223.2
967,Trial3,2013-05-16 10:52:50,Thermo,128.88
968,Trial3,2013-05-16 10:52:55,Thermo,129.09
969,Trial3,2013-05-16 10:53:00,Thermo,151.37
970,Trial3,2013-05-16 10:53:05,Thermo,203.87
971,Trial3,2013-05-16 10:53:10,Thermo,188.16
972,Trial3,2013-05-16 10:53:15,Thermo,103.48
973,Trial3,2013-05-16 10:53:20,Thermo,116.88
974,Trial3,2013-05-16 10:53:25,Thermo,70.67
975,Trial3,2013-05-16 10:53:30,Thermo,135.91
976,Trial3,2013-05-16 10:53:35,Thermo,78.5
977,Trial3,2013-05-16 10:53:40,Thermo,75.6
978,Trial3,2013-05-16 10:53:45,Thermo,61.82
979,Trial3,2013-05-16 10:53:50,Thermo,60.19
980,Trial3,2013-05-16 10:53:55,Thermo,62.81
981,Trial3,2013-05-16 10:54:00,Thermo,53.41
982,Trial3,2013-05-16 10:54:05,Thermo,43.56
983,Trial3,2013-05-16 10:54:10,Thermo,57.84
984,Trial3,2013-05-16 10:54:15,Thermo,46.07
985,Trial3,2013-05-16 10:54:20,Thermo,40.87
986,Trial3,2013-05-16 10:54:25,Thermo,42.64
987,Trial3,2013-05-16 10:54:30,Thermo,40.83
988,Trial3,2013-05-16 10:54:35,Thermo,39.77
989,Trial3,2013-05-16 10:54:40,Thermo,39.17
990,Trial3,2013-05-16 10:54:45,Thermo,40.04
991,Trial3,2013-05-16 10:54:50,Thermo,55.86
992,Trial3,2013-05-16 10:54:55,Thermo,67.34
993,Trial3,2013-05-16 10:55:00,Thermo,58.63
994,Trial3,2013-05-16 10:55:05,Thermo,51.84
995,Trial3,2013-05-16 10:55:10,Thermo,54.49
996,Trial3,2013-05-16 10:55:15,Thermo,54.78
997,Trial3,2013-05-16 10:55:20,Thermo,47.13
998,Trial3,2013-05-16 10:55:25,Thermo,48.04
999,Trial3,2013-05-16 10:55:30,Thermo,49.64
1000,Trial3,2013-05-16 10:55:35,Thermo,48.23
1001,Trial3,2013-05-16 10:55:40,Thermo,48.84
1002,Trial3,2013-05-16 10:55:45,Thermo,48.83
1003,Trial3,2013-05-16 10:55:50,Thermo,39.41
1004,Trial3,2013-05-16 10:55:55,Thermo,36.43
1005,Trial3,2013-05-16 10:56:00,Thermo,40.96
1006,Trial3,2013-05-16 10:56:05,Thermo,36.56
1007,Trial3,2013-05-16 10:56:10,Thermo,36.08
1008,Trial3,2013-05-16 10:56:15,Thermo,42.57
1009,Trial3,2013-05-16 10:56:20,Thermo,48.36
1010,Trial3,2013-05-16 10:56:25,Thermo,50.86
1011,Trial3,2013-05-16 10:56:30,Thermo,49.51
1012,Trial3,2013-05-16 10:56:35,Thermo,46.15
1013,Trial4,2013-05-16 11:53:55,Thermo,276.14
1014,Trial4,2013-05-16 11:54:00,Thermo,190.67
1015,Trial4,2013-05-16 11:54:05,Thermo,139.53
1016,Trial4,2013-05-16 11:54:10,Thermo,129.82
1017,Trial4,2013-05-16 11:54:15,Thermo,138.84
1018,Trial4,2013-05-16 11:54:20,Thermo,260.24
1019,Trial4,2013-05-16 11:54:25,Thermo,240.54
1020,Trial4,2013-05-16 11:54:30,Thermo,169.61
1021,Trial4,2013-05-16 11:54:35,Thermo,103.27
1022,Trial4,2013-05-16 11:54:40,Thermo,377.66
1023,Trial4,2013-05-16 11:54:45,Thermo,242.75
1024,Trial4,2013-05-16 11:54:50,Thermo,111.77
1025,Trial4,2013-05-16 11:54:55,Thermo,77.6
1026,Trial4,2013-05-16 11:55:00,Thermo,73.99
1027,Trial4,2013-05-16 11:55:05,Thermo,100.37
1028,Trial4,2013-05-16 11:55:10,Thermo,87.71
1029,Trial4,2013-05-16 11:55:15,Thermo,82.01
1030,Trial4,2013-05-16 11:55:20,Thermo,79.65
1031,Trial4,2013-05-16 11:55:25,Thermo,92.97
1032,Trial4,2013-05-16 11:55:30,Thermo,90.82
1033,Trial4,2013-05-16 11:55:35,Thermo,85.27
1034,Trial4,2013-05-16 11:55:40,Thermo,79.66
1035,Trial4,2013-05-16 11:55:45,Thermo,76.31
1036,Trial4,2013-05-16 11:55:50,Thermo,76.38
1037,Trial4,2013-05-16 11:55:55,Thermo,52.98
1038,Trial4,2013-05-16 11:56:00,Thermo,47.64
1039,Trial4,2013-05-16 11:56:05,Thermo,50.76
1040,Trial4,2013-05-16 11:56:10,Thermo,61.09
1041,Trial4,2013-05-16 11:56:15,Thermo,45.34
1042,Trial4,2013-05-16 11:56:20,Thermo,46.96
1043,Trial4,2013-05-16 11:56:25,Thermo,48.85
1044,Trial4,2013-05-16 11:56:30,Thermo,60.26
1045,Trial4,2013-05-16 11:56:35,Thermo,54.8
1046,Trial4,2013-05-16 11:56:40,Thermo,55.59
1047,Trial4,2013-05-16 11:56:45,Thermo,51.97
1048,Trial4,2013-05-16 11:56:50,Thermo,56.12
1049,Trial4,2013-05-16 11:56:55,Thermo,46.34
1050,Trial4,2013-05-16 11:57:00,Thermo,57.02
1051,Trial4,2013-05-16 11:57:05,Thermo,55.6
1052,Trial4,2013-05-16 11:57:10,Thermo,50.37
1053,Trial4,2013-05-16 11:57:15,Thermo,65.68
1054,Trial4,2013-05-16 11:57:20,Thermo,60.48
1055,Trial4,2013-05-16 11:57:25,Thermo,60.42
1056,Trial4,2013-05-16 11:57:30,Thermo,58.21
1057,Trial4,2013-05-16 11:57:35,Thermo,55.18
1058,Trial4,2013-05-16 11:57:40,Thermo,53.51
1059,Trial4,2013-05-16 11:57:45,Thermo,50.21
1060,Trial4,2013-05-16 11:57:50,Thermo,61.8
1061,Trial4,2013-05-16 11:57:55,Thermo,55.97
1062,Trial4,2013-05-16 11:58:00,Thermo,52.99
1063,Trial4,2013-05-16 11:58:05,Thermo,41.67
1130,Trial5,2013-05-18 07:29:50,Thermo,24.31
1131,Trial5,2013-05-18 07:29:55,Thermo,24.41
1132,Trial5,2013-05-18 07:30:00,Thermo,24.85
1133,Trial5,2013-05-18 07:30:05,Thermo,24.58
1134,Trial5,2013-05-18 07:30:10,Thermo,24.3
1135,Trial5,2013-05-18 07:30:15,Thermo,23.95
1136,Trial5,2013-05-18 07:30:20,Thermo,24.45
1137,Trial5,2013-05-18 07:30:25,Thermo,24.6
1138,Trial5,2013-05-18 07:30:30,Thermo,24.2
1139,Trial5,2013-05-18 07:30:35,Thermo,24.46
1140,Trial5,2013-05-18 07:30:40,Thermo,25.19
1141,Trial5,2013-05-18 07:30:45,Thermo,27.22
1142,Trial5,2013-05-18 07:30:50,Thermo,33.11
1143,Trial5,2013-05-18 07:30:55,Thermo,34.66
1144,Trial5,2013-05-18 07:31:00,Thermo,51.66
1145,Trial5,2013-05-18 07:31:05,Thermo,165.42
1146,Trial5,2013-05-18 07:31:10,Thermo,84.5
1147,Trial5,2013-05-18 07:31:15,Thermo,118.12
1148,Trial5,2013-05-18 07:31:20,Thermo,125.94
1149,Trial5,2013-05-18 07:31:25,Thermo,187.58
1150,Trial5,2013-05-18 07:31:30,Thermo,99.56
1151,Trial5,2013-05-18 07:31:35,Thermo,64.39
1152,Trial5,2013-05-18 07:31:40,Thermo,48.65
1153,Trial5,2013-05-18 07:31:45,Thermo,45.99
1154,Trial5,2013-05-18 07:31:50,Thermo,40.78
1155,Trial5,2013-05-18 07:31:55,Thermo,36.41
1156,Trial5,2013-05-18 07:32:00,Thermo,32.04
1157,Trial5,2013-05-18 07:32:05,Thermo,29.65
1158,Trial5,2013-05-18 07:32:10,Thermo,28.13
1225,Trial6,2013-05-18 08:34:20,Thermo,42.94
1226,Trial6,2013-05-18 08:34:25,Thermo,52.29
1227,Trial6,2013-05-18 08:34:30,Thermo,93.35
1228,Trial6,2013-05-18 08:34:35,Thermo,62.04
1229,Trial6,2013-05-18 08:34:40,Thermo,80.72
1230,Trial6,2013-05-18 08:34:45,Thermo,196.14
1231,Trial6,2013-05-18 08:34:50,Thermo,75.56
1232,Trial6,2013-05-18 08:34:55,Thermo,108.09
1233,Trial6,2013-05-18 08:35:00,Thermo,193.88
1234,Trial6,2013-05-18 08:35:05,Thermo,149.63
1235,Trial6,2013-05-18 08:35:10,Thermo,108.46
1236,Trial6,2013-05-18 08:35:15,Thermo,74.4
1237,Trial6,2013-05-18 08:35:20,Thermo,57.76
1238,Trial6,2013-05-18 08:35:25,Thermo,43.08
1239,Trial6,2013-05-18 08:35:30,Thermo,39.81
1240,Trial6,2013-05-18 08:35:35,Thermo,38.82
