1-Wire/iButton Part Number: DS1922T
1-Wire/iButton Registration Number: F000000021048041
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 5 second(s)
Mission Start Time:  Thu Oct 02 07:18:28 WAST 2014
Mission Sample Count:  5394
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Thu Oct 02 07:18:28 WAST 2014
Total Mission Samples:  5394
Total Device Samples:  70544
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
10/2/14 8:03:13 AM,C,35.611
10/2/14 8:03:18 AM,C,35.611
10/2/14 8:03:23 AM,C,35.611
10/2/14 8:03:28 AM,C,35.611
10/2/14 8:03:33 AM,C,35.611
10/2/14 8:03:38 AM,C,35.109
10/2/14 8:03:43 AM,C,35.109
10/2/14 8:03:48 AM,C,35.109
10/2/14 8:03:53 AM,C,35.109
10/2/14 8:03:58 AM,C,35.109
10/2/14 8:04:03 AM,C,35.109
10/2/14 8:04:08 AM,C,35.109
10/2/14 8:04:13 AM,C,35.109
10/2/14 8:04:18 AM,C,35.109
10/2/14 8:04:23 AM,C,34.607
10/2/14 8:04:28 AM,C,34.607
10/2/14 8:04:33 AM,C,34.607
10/2/14 8:04:38 AM,C,34.607
10/2/14 8:04:43 AM,C,34.607
10/2/14 8:04:48 AM,C,34.607
10/2/14 8:04:53 AM,C,34.607
10/2/14 8:04:58 AM,C,34.607
10/2/14 8:05:03 AM,C,34.607
10/2/14 8:05:08 AM,C,34.607
10/2/14 8:05:13 AM,C,34.607
10/2/14 8:05:18 AM,C,34.105
10/2/14 8:05:23 AM,C,34.105
10/2/14 8:05:28 AM,C,34.105
10/2/14 8:05:33 AM,C,34.105
10/2/14 8:05:38 AM,C,34.105
10/2/14 8:05:43 AM,C,34.105
10/2/14 8:05:48 AM,C,34.105
10/2/14 8:05:53 AM,C,34.105
10/2/14 8:05:58 AM,C,34.105
10/2/14 8:06:03 AM,C,34.105
10/2/14 8:06:08 AM,C,33.602
10/2/14 8:06:13 AM,C,33.602
10/2/14 8:06:18 AM,C,33.602
10/2/14 8:06:23 AM,C,33.602
10/2/14 8:06:28 AM,C,33.602
10/2/14 8:06:33 AM,C,33.602
10/2/14 8:06:38 AM,C,33.602
10/2/14 8:06:43 AM,C,33.602
10/2/14 8:06:48 AM,C,33.602
10/2/14 8:06:53 AM,C,33.602
10/2/14 8:06:58 AM,C,33.602
10/2/14 8:07:03 AM,C,33.602
10/2/14 8:07:08 AM,C,33.602
10/2/14 8:07:13 AM,C,33.1
10/2/14 8:07:18 AM,C,33.1
10/2/14 8:07:23 AM,C,33.1
10/2/14 8:07:28 AM,C,33.1
10/2/14 8:07:33 AM,C,33.1
10/2/14 8:07:38 AM,C,33.1
10/2/14 8:07:43 AM,C,33.1
10/2/14 8:07:48 AM,C,33.1
10/2/14 8:07:53 AM,C,33.1
10/2/14 8:07:58 AM,C,33.1
10/2/14 8:08:03 AM,C,33.1
10/2/14 8:08:08 AM,C,33.1
10/2/14 8:08:13 AM,C,33.1
10/2/14 8:08:18 AM,C,33.1
10/2/14 8:08:23 AM,C,32.597
10/2/14 8:08:28 AM,C,32.597
10/2/14 8:08:33 AM,C,32.597
10/2/14 8:08:38 AM,C,32.597
10/2/14 8:08:43 AM,C,32.597
